LONG_EAST,LAT_NORTH, TOPOGRAPHY,MOLA_RANGE, PLANET_RAD, C,A,  EMPHEMERIS_TIME,          UTC,          ORBIT
341.41615, 24.93800,   -3160.14, 408310.73,  3389116.89,1,0,  37908177.09123,2001-03-15T06:01:52.906, 19022
341.41546, 24.94300,   -3161.63, 408315.63,  3389114.20,1,0,  37908177.19124,2001-03-15T06:01:53.006, 19022
341.40383, 25.02810,   -3203.84, 408415.94,  3389051.58,1,0,  37908178.89130,2001-03-15T06:01:54.706, 19022
341.40315, 25.03310,   -3219.59, 408435.08,  3389034.63,2,0,  37908178.99130,2001-03-15T06:01:54.806, 19022
341.68129, 25.03340,   -3783.58, 407183.00,  3388473.61,2,0,  37953154.30549,2001-03-15T18:31:30.120, 19028
341.68058, 25.02840,   -3770.48, 407166.21,  3388487.91,2,0,  37953154.40550,2001-03-15T18:31:30.220, 19028
341.66920, 24.94760,   -3256.68, 406593.58,  3389020.96,2,0,  37953156.00556,2001-03-15T18:31:31.820, 19028
340.80932, 24.18790,   -2213.95, 406511.00,  3390235.61,1,0,  39995191.08352,2001-04-08T09:45:26.898, 19317
340.80861, 24.18280,   -2223.68, 406517.26,  3390227.05,1,0,  39995191.18352,2001-04-08T09:45:26.998, 19317
341.30631, 23.81290,   -2546.83, 404310.26,  3389994.60,1,0,  41370459.68182,2001-04-24T07:46:35.496, 19512
341.30564, 23.81800,   -2543.69, 404310.61,  3389996.56,1,0,  41370459.78182,2001-04-24T07:46:35.596, 19512
341.30495, 23.82300,   -2523.74, 404294.16,  3390015.33,1,0,  41370459.88183,2001-04-24T07:46:35.696, 19512
341.29393, 23.90370,   -2568.30, 404394.65,  3389951.83,1,0,  41370461.48189,2001-04-24T07:46:37.296, 19512
341.29324, 23.90870,   -2570.11, 404399.97,  3389948.84,1,0,  41370461.58190,2001-04-24T07:46:37.396, 19512
341.28359, 23.97930,   -2566.19, 404444.99,  3389936.15,1,0,  41370462.98195,2001-04-24T07:46:38.796, 19512
341.28290, 23.98440,   -2570.91, 404453.21,  3389930.25,1,0,  41370463.08195,2001-04-24T07:46:38.896, 19512
341.27117, 24.06470,   -2599.26, 404537.47,  3389882.97,1,0,  41370464.68206,2001-04-24T07:46:40.497, 19512
341.27041, 24.06970,   -2595.42, 404537.13,  3389885.63,1,0,  41370464.78206,2001-04-24T07:46:40.597, 19512
341.26965, 24.07470,   -2601.27, 404546.47,  3389878.60,1,0,  41370464.88207,2001-04-24T07:46:40.697, 19512
341.25366, 24.17990,   -2594.70, 404613.28,  3389860.34,1,0,  41370466.98215,2001-04-24T07:46:42.797, 19512
341.25290, 24.18490,   -2588.75, 404610.83,  3389865.10,2,0,  41370467.08215,2001-04-24T07:46:42.897, 19512
341.25213, 24.18990,   -2564.56, 404590.15,  3389888.11,1,0,  41370467.18216,2001-04-24T07:46:42.997, 19512
341.24017, 24.27010,   -2565.74, 404647.24,  3389867.97,1,0,  41370468.78222,2001-04-24T07:46:44.597, 19512
341.23942, 24.27510,   -2560.54, 404645.53,  3389871.98,1,0,  41370468.88222,2001-04-24T07:46:44.697, 19512
341.22756, 24.35520,   -2549.45, 404690.38,  3389864.08,1,0,  41370470.48228,2001-04-24T07:46:46.297, 19512
341.22682, 24.36020,   -2580.26, 404724.71,  3389832.08,2,0,  41370470.58228,2001-04-24T07:46:46.397, 19512
341.22608, 24.36530,   -2582.70, 404730.63,  3389828.45,2,0,  41370470.68229,2001-04-24T07:46:46.497, 19512
341.21420, 24.44550,   -2718.10, 404922.00,  3389674.01,2,0,  41370472.28235,2001-04-24T07:46:48.097, 19512
341.21346, 24.45050,   -2840.41, 405047.79,  3389550.51,3,0,  41370472.38235,2001-04-24T07:46:48.197, 19512
341.21272, 24.45550,   -2934.01, 405144.89,  3389455.71,2,0,  41370472.48235,2001-04-24T07:46:48.297, 19512
341.20080, 24.53600,   -2650.70, 404917.49,  3389719.89,1,0,  41370474.08241,2001-04-24T07:46:49.897, 19512
341.20006, 24.54110,   -2677.63, 404947.93,  3389691.76,1,0,  41370474.18242,2001-04-24T07:46:49.997, 19512
341.18815, 24.62150,   -2883.18, 405209.39,  3389467.06,2,0,  41370475.78248,2001-04-24T07:46:51.597, 19512
341.18742, 24.62650,   -2886.75, 405216.45,  3389462.29,2,0,  41370475.88248,2001-04-24T07:46:51.697, 19512
341.18669, 24.63160,   -2889.90, 405223.10,  3389457.94,1,0,  41370475.98249,2001-04-24T07:46:51.797, 19512
341.17282, 24.72740,   -2902.99, 405302.58,  3389422.02,1,0,  41370477.88259,2001-04-24T07:46:53.697, 19512
341.17209, 24.73240,   -2901.32, 405304.39,  3389422.49,1,0,  41370477.98259,2001-04-24T07:46:53.797, 19512
341.16259, 24.79790,   -2829.98, 405278.49,  3389478.18,1,0,  41370479.28265,2001-04-24T07:46:55.097, 19512
341.16186, 24.80300,   -2833.89, 405285.90,  3389473.06,1,0,  41370479.38265,2001-04-24T07:46:55.197, 19512
341.16113, 24.80800,   -2836.77, 405292.26,  3389468.98,1,0,  41370479.48265,2001-04-24T07:46:55.297, 19512
341.14955, 24.88890,   -2888.01, 405399.38,  3389398.42,1,0,  41370481.08271,2001-04-24T07:46:56.897, 19512
341.14883, 24.89390,   -2857.16, 405372.00,  3389428.06,1,0,  41370481.18272,2001-04-24T07:46:56.997, 19512
341.13726, 24.97480,   -2890.90, 405461.62,  3389374.96,1,0,  41370482.78278,2001-04-24T07:46:58.597, 19512
341.13653, 24.97990,   -2902.01, 405476.23,  3389362.64,2,0,  41370482.88278,2001-04-24T07:46:58.697, 19512
341.13581, 24.98490,   -2894.60, 405472.29,  3389368.84,1,0,  41370482.98279,2001-04-24T07:46:58.797, 19512
341.12649, 25.05060,   -2973.80, 405596.89,  3389273.89,1,0,  41370484.28283,2001-04-24T07:47:00.097, 19512
341.12578, 25.05570,   -2967.16, 405593.73,  3389279.32,2,0,  41370484.38284,2001-04-24T07:47:00.197, 19512
341.12507, 25.06070,   -2939.50, 405569.57,  3389305.77,1,0,  41370484.48284,2001-04-24T07:47:00.297, 19512
341.40729, 25.05760,   -3297.44, 409567.75,  3388951.57,1,0,  41415462.80646,2001-04-24T20:16:38.621, 19518
341.40658, 25.05250,   -3292.55, 409559.34,  3388957.66,1,0,  41415462.90646,2001-04-24T20:16:38.721, 19518
341.39659, 24.98200,   -3057.20, 409274.56,  3389209.78,1,0,  41415464.30651,2001-04-24T20:16:40.121, 19518
341.39587, 24.97700,   -3096.80, 409310.63,  3389171.38,2,0,  41415464.40652,2001-04-24T20:16:40.221, 19518
341.38443, 24.89630,   -3092.83, 409250.15,  3389194.53,2,0,  41415466.00658,2001-04-24T20:16:41.821, 19518
341.38371, 24.89130,   -3069.77, 409223.56,  3389218.79,2,0,  41415466.10658,2001-04-24T20:16:41.921, 19518
340.88758, 24.74350,   -2988.71, 407671.12,  3389330.73,2,0,  39995180.08307,2001-04-08T09:45:15.897, 19317
340.88686, 24.73850,   -3003.70, 407682.61,  3389316.93,2,0,  39995180.18307,2001-04-08T09:45:15.997, 19317
340.88614, 24.73340,   -3008.15, 407683.57,  3389313.67,2,0,  39995180.28307,2001-04-08T09:45:16.097, 19317
340.87320, 24.64250,   -2902.33, 407514.72,  3389440.89,1,0,  39995182.08314,2001-04-08T09:45:17.897, 19317
340.87248, 24.63750,   -2915.46, 407524.35,  3389428.94,1,0,  39995182.18315,2001-04-08T09:45:17.997, 19317
340.86097, 24.55660,   -2947.37, 407500.24,  3389416.02,1,0,  39995183.78321,2001-04-08T09:45:19.598, 19317
340.86026, 24.55160,   -2934.44, 407483.78,  3389430.14,2,0,  39995183.88321,2001-04-08T09:45:19.698, 19317
340.85954, 24.54650,   -2919.77, 407465.63,  3389445.99,1,0,  39995183.98322,2001-04-08T09:45:19.798, 19317
340.84814, 24.46570,   -2844.82, 407334.61,  3389539.88,1,0,  39995185.58328,2001-04-08T09:45:21.398, 19317
340.84743, 24.46070,   -2843.93, 407330.22,  3389541.95,1,0,  39995185.68328,2001-04-08T09:45:21.498, 19317
340.83535, 24.37490,   -2535.10, 406961.87,  3389870.86,2,0,  39995187.38335,2001-04-08T09:45:23.198, 19317
340.83464, 24.36980,   -2544.77, 406968.01,  3389862.37,2,0,  39995187.48335,2001-04-08T09:45:23.298, 19317
340.82336, 24.28900,   -2427.21, 406794.38,  3389998.80,2,0,  39995189.08344,2001-04-08T09:45:24.898, 19317
340.82265, 24.28390,   -2497.61, 406861.27,  3389929.58,2,0,  39995189.18345,2001-04-08T09:45:24.998, 19317
340.82194, 24.27890,   -2561.09, 406921.26,  3389867.28,2,0,  39995189.28345,2001-04-08T09:45:25.098, 19317
340.81072, 24.19800,   -2192.18, 406496.26,  3390255.03,1,0,  39995190.88351,2001-04-08T09:45:26.698, 19317
340.81002, 24.19290,   -2202.01, 406502.58,  3390246.37,2,0,  39995190.98351,2001-04-08T09:45:26.798, 19317
340.80087, 24.12720,   -2274.07, 406529.09,  3390189.60,1,0,  39995192.28356,2001-04-08T09:45:28.098, 19317
340.80016, 24.12220,   -2278.30, 406529.80,  3390186.55,2,0,  39995192.38356,2001-04-08T09:45:28.198, 19317
340.79945, 24.11710,   -2273.69, 406521.68,  3390192.33,1,0,  39995192.48357,2001-04-08T09:45:28.298, 19317
341.29944, 23.86330,   -2548.84, 404347.22,  3389980.76,1,0,  41370460.68186,2001-04-24T07:46:36.496, 19512
341.29875, 23.86840,   -2541.94, 404343.82,  3389986.48,1,0,  41370460.78186,2001-04-24T07:46:36.596, 19512
341.29806, 23.87340,   -2547.16, 404352.54,  3389980.07,1,0,  41370460.88187,2001-04-24T07:46:36.696, 19512
341.28703, 23.95410,   -2582.84, 404444.18,  3389925.43,1,0,  41370462.48193,2001-04-24T07:46:38.296, 19512
341.28635, 23.95920,   -2582.35, 404447.18,  3389924.74,1,0,  41370462.58193,2001-04-24T07:46:38.396, 19512
341.27498, 24.03970,   -2589.65, 404510.39,  3389898.49,1,0,  41370464.18204,2001-04-24T07:46:39.996, 19512
341.27422, 24.04470,   -2594.63, 404518.89,  3389892.33,1,0,  41370464.28204,2001-04-24T07:46:40.096, 19512
341.27346, 24.04970,   -2602.33, 404530.06,  3389883.45,1,0,  41370464.38205,2001-04-24T07:46:40.196, 19512
341.26356, 24.11480,   -2588.43, 404561.58,  3389881.99,1,0,  41370465.68210,2001-04-24T07:46:41.497, 19512
341.26280, 24.11980,   -2587.12, 404563.76,  3389882.12,1,0,  41370465.78210,2001-04-24T07:46:41.597, 19512
341.26204, 24.12480,   -2577.99, 404558.11,  3389890.07,1,0,  41370465.88210,2001-04-24T07:46:41.697, 19512
341.25137, 24.19490,   -2564.79, 404593.86,  3389886.71,1,0,  41370467.28216,2001-04-24T07:46:43.097, 19512
341.25061, 24.19990,   -2567.37, 404599.93,  3389882.94,2,0,  41370467.38216,2001-04-24T07:46:43.197, 19512
341.23868, 24.28010,   -2538.72, 404627.20,  3389892.62,1,0,  41370468.98222,2001-04-24T07:46:44.797, 19512
341.23794, 24.28510,   -2552.84, 404644.84,  3389877.31,1,0,  41370469.08223,2001-04-24T07:46:44.897, 19512
341.22534, 24.37030,   -2556.13, 404707.57,  3389853.84,1,0,  41370470.78229,2001-04-24T07:46:46.597, 19512
341.22460, 24.37530,   -2551.33, 404706.25,  3389857.45,1,0,  41370470.88230,2001-04-24T07:46:46.697, 19512
341.21198, 24.46060,   -2982.18, 405196.55,  3389406.34,2,0,  41370472.58236,2001-04-24T07:46:48.397, 19512
341.21123, 24.46560,   -2983.04, 405200.90,  3389404.29,2,0,  41370472.68236,2001-04-24T07:46:48.497, 19512
341.19931, 24.54610,   -2682.92, 404956.71,  3389685.28,2,0,  41370474.28242,2001-04-24T07:46:50.097, 19512
341.19857, 24.55110,   -2715.18, 404992.45,  3389651.82,2,0,  41370474.38242,2001-04-24T07:46:50.197, 19512
341.19782, 24.55610,   -2736.29, 405017.06,  3389629.51,2,0,  41370474.48243,2001-04-24T07:46:50.297, 19512
341.18596, 24.63660,   -2869.70, 405206.39,  3389476.94,1,0,  41370476.08249,2001-04-24T07:46:51.897, 19512
341.18523, 24.64170,   -2820.74, 405160.91,  3389524.70,1,0,  41370476.18249,2001-04-24T07:46:51.997, 19512
341.17136, 24.73740,   -2880.15, 405286.71,  3389442.46,2,0,  41370478.08260,2001-04-24T07:46:53.897, 19512
341.17063, 24.74250,   -2877.65, 405287.73,  3389443.75,1,0,  41370478.18260,2001-04-24T07:46:53.997, 19512
341.15895, 24.82310,   -2826.05, 405292.00,  3389476.10,1,0,  41370479.78266,2001-04-24T07:46:55.597, 19512
340.98369, 24.50650,   -2975.88, 407093.83,  3389399.67,1,0,  35866456.63794,2001-02-19T14:53:12.453, 18733
340.98299, 24.51160,   -2975.82, 407097.35,  3389398.53,1,0,  35866456.73794,2001-02-19T14:53:12.553, 18733
340.98228, 24.51660,   -2962.34, 407087.42,  3389410.81,2,0,  35866456.83794,2001-02-19T14:53:12.653, 18733
340.97101, 24.59750,   -2891.05, 407073.40,  3389462.91,2,0,  35866458.43800,2001-02-19T14:53:14.253, 18733
340.97031, 24.60260,   -2881.28, 407067.20,  3389471.48,1,0,  35866458.53801,2001-02-19T14:53:14.353, 18733
340.95903, 24.68340,   -2982.82, 407225.99,  3389350.72,1,0,  35866460.13807,2001-02-19T14:53:15.953, 18733
340.95832, 24.68850,   -2984.77, 407231.51,  3389347.57,1,0,  35866460.23807,2001-02-19T14:53:16.053, 18733
340.95761, 24.69350,   -2979.37, 407229.70,  3389351.78,1,0,  35866460.33807,2001-02-19T14:53:16.153, 18733
340.94837, 24.75890,   -2978.51, 407275.45,  3389337.06,1,0,  35866461.63812,2001-02-19T14:53:17.453, 18733
340.94766, 24.76390,   -2975.38, 407275.90,  3389339.00,2,0,  35866461.73813,2001-02-19T14:53:17.553, 18733
340.94695, 24.76900,   -2962.97, 407267.05,  3389350.21,2,0,  35866461.83813,2001-02-19T14:53:17.653, 18733
340.93337, 24.86440,   -2894.74, 407266.88,  3389395.71,1,0,  35866463.73823,2001-02-19T14:53:19.553, 18733
340.93267, 24.86940,   -2892.79, 407268.51,  3389396.46,1,0,  35866463.83824,2001-02-19T14:53:19.653, 18733
340.92146, 24.95010,   -2991.64, 407424.63,  3389278.37,1,0,  35866465.43830,2001-02-19T14:53:21.253, 18733
340.92081, 24.95520,   -2969.77, 407406.34,  3389299.01,1,0,  35866465.53830,2001-02-19T14:53:21.353, 18733
340.92012, 24.96020,   -2972.04, 407412.20,  3389295.53,1,0,  35866465.63831,2001-02-19T14:53:21.453, 18733
340.90563, 25.06640,   -2893.88, 407409.12,  3389348.33,1,0,  35866467.73839,2001-02-19T14:53:23.553, 18733
340.90493, 25.07150,   -2914.85, 407433.66,  3389326.15,1,0,  35866467.83839,2001-02-19T14:53:23.653, 18733
341.58040, 23.82500,   -3368.80, 407774.95,  3389172.91,1,0,  37908155.39038,2001-03-15T06:01:31.205, 19022
341.57968, 23.83010,   -3365.45, 407775.02,  3389175.06,1,0,  37908155.49038,2001-03-15T06:01:31.305, 19022
341.57896, 23.83520,   -3364.94, 407777.95,  3389174.36,1,0,  37908155.59039,2001-03-15T06:01:31.405, 19022
341.56662, 23.91770,   -3354.31, 407822.08,  3389165.56,1,0,  37908157.19045,2001-03-15T06:01:33.005, 19022
341.56583, 23.92290,   -3352.57, 407823.75,  3389166.09,1,0,  37908157.29045,2001-03-15T06:01:33.105, 19022
341.55535, 23.98990,   -3321.77, 407837.43,  3389181.06,1,0,  37908158.59050,2001-03-15T06:01:34.405, 19022
341.55455, 23.99510,   -3324.93, 407844.04,  3389176.68,1,0,  37908158.69050,2001-03-15T06:01:34.505, 19022
341.55374, 24.00030,   -3327.11, 407849.65,  3389173.28,1,0,  37908158.79051,2001-03-15T06:01:34.605, 19022
341.54165, 24.07770,   -3322.15, 407896.03,  3389159.95,2,0,  37908160.29056,2001-03-15T06:01:36.105, 19022
341.54083, 24.08280,   -3313.98, 407891.31,  3389166.90,2,0,  37908160.39057,2001-03-15T06:01:36.205, 19022
341.54002, 24.08800,   -3299.39, 407880.12,  3389180.27,2,0,  37908160.49057,2001-03-15T06:01:36.305, 19022
341.53106, 24.14480,   -3183.18, 407801.62,  3389283.03,2,0,  37908161.59061,2001-03-15T06:01:37.405, 19022
341.53024, 24.15000,   -3154.11, 407775.99,  3389310.88,2,0,  37908161.69062,2001-03-15T06:01:37.505, 19022
341.51716, 24.23270,   -3112.92, 407789.67,  3389332.45,1,0,  37908163.29068,2001-03-15T06:01:39.105, 19022
341.51634, 24.23790,   -3114.75, 407794.96,  3389329.39,1,0,  37908163.39068,2001-03-15T06:01:39.205, 19022
341.50199, 24.33090,   -3292.62, 408034.65,  3389129.42,2,0,  37908165.19075,2001-03-15T06:01:41.005, 19022
341.50120, 24.33610,   -3316.65, 408062.12,  3389104.16,2,0,  37908165.29075,2001-03-15T06:01:41.105, 19022
341.50042, 24.34130,   -3330.96, 408079.87,  3389088.62,2,0,  37908165.39076,2001-03-15T06:01:41.205, 19022
341.49026, 24.40850,   -3465.19, 408258.81,  3388938.40,1,0,  37908166.69084,2001-03-15T06:01:42.505, 19022
341.48948, 24.41370,   -3448.34, 408245.43,  3388954.01,1,0,  37908166.79084,2001-03-15T06:01:42.605, 19022
341.47567, 24.50660,   -3477.45, 408336.44,  3388902.78,1,0,  37908168.59091,2001-03-15T06:01:44.405, 19022
341.47495, 24.51170,   -3480.96, 408343.39,  3388898.05,1,0,  37908168.69091,2001-03-15T06:01:44.505, 19022
341.47422, 24.51680,   -3482.61, 408348.50,  3388895.18,1,0,  37908168.79092,2001-03-15T06:01:44.605, 19022
341.46266, 24.59870,   -3471.66, 408392.52,  3388886.60,1,0,  37908170.39098,2001-03-15T06:01:46.205, 19022
341.46194, 24.60380,   -3474.23, 408398.53,  3388882.80,2,0,  37908170.49098,2001-03-15T06:01:46.305, 19022
341.45042, 24.68560,   -3409.85, 408389.13,  3388927.63,2,0,  37908172.09104,2001-03-15T06:01:47.905, 19022
341.44973, 24.69070,   -3399.08, 408381.81,  3388937.19,1,0,  37908172.19104,2001-03-15T06:01:48.005, 19022
341.44006, 24.76160,   -3326.99, 408357.72,  3388992.32,2,0,  37908173.59110,2001-03-15T06:01:49.406, 19022
341.43937, 24.76670,   -3325.00, 408359.16,  3388993.10,2,0,  37908173.69111,2001-03-15T06:01:49.506, 19022
341.05253, 24.01290,   -2275.90, 406042.57,  3390216.17,1,0,  35866446.83753,2001-02-19T14:53:02.652, 18733
341.03651, 24.12880,   -2345.55, 406194.69,  3390119.26,1,0,  35866449.13762,2001-02-19T14:53:04.952, 18733
341.03581, 24.13380,   -2350.94, 406203.65,  3390112.69,1,0,  35866449.23762,2001-02-19T14:53:05.052, 18733
341.03511, 24.13890,   -2354.09, 406210.37,  3390108.35,1,0,  35866449.33763,2001-02-19T14:53:05.152, 18733
341.02376, 24.21940,   -2411.96, 406325.64,  3390031.49,1,0,  35866450.93772,2001-02-19T14:53:06.753, 18733
341.02305, 24.22440,   -2413.96, 406331.20,  3390028.30,1,0,  35866451.03772,2001-02-19T14:53:06.853, 18733
341.01174, 24.30500,   -2548.62, 406523.22,  3389874.63,1,0,  35866452.63778,2001-02-19T14:53:08.453, 18733
341.01104, 24.31000,   -2573.31, 406551.49,  3389848.74,1,0,  35866452.73779,2001-02-19T14:53:08.553, 18733
341.01033, 24.31510,   -2572.97, 406554.73,  3389847.90,1,0,  35866452.83779,2001-02-19T14:53:08.653, 18733
340.99912, 24.39560,   -2824.36, 406863.48,  3389577.45,2,0,  35866454.43785,2001-02-19T14:53:10.253, 18733
340.99842, 24.40070,   -2833.58, 406876.29,  3389567.03,1,0,  35866454.53786,2001-02-19T14:53:10.353, 18733
340.98720, 24.48130,   -2935.04, 407035.06,  3389446.49,1,0,  35866456.13791,2001-02-19T14:53:11.953, 18733
340.98580, 24.49140,   -2954.55, 407061.77,  3389424.58,1,0,  35866456.33792,2001-02-19T14:53:12.153, 18733
340.97454, 24.57220,   -2843.49, 407007.95,  3389516.47,2,0,  35866457.93798,2001-02-19T14:53:13.753, 18733
340.97383, 24.57730,   -2790.74, 406958.76,  3389568.02,1,0,  35866458.03799,2001-02-19T14:53:13.853, 18733
340.96257, 24.65820,   -2922.05, 407147.36,  3389417.48,2,0,  35866459.63805,2001-02-19T14:53:15.453, 18733
340.96186, 24.66330,   -2959.51, 407188.39,  3389378.82,2,0,  35866459.73805,2001-02-19T14:53:15.553, 18733
340.96115, 24.66830,   -2968.79, 407201.23,  3389368.35,2,0,  35866459.83805,2001-02-19T14:53:15.653, 18733
340.94981, 24.74890,   -2985.99, 407275.75,  3389331.98,1,0,  35866461.43812,2001-02-19T14:53:17.253, 18733
340.94908, 24.75390,   -2983.83, 407277.15,  3389332.94,1,0,  35866461.53812,2001-02-19T14:53:17.353, 18733
340.93697, 24.83930,   -2855.90, 407210.15,  3389440.52,1,0,  35866463.23819,2001-02-19T14:53:19.053, 18733
340.93626, 24.84430,   -2853.41, 407211.23,  3389441.82,1,0,  35866463.33819,2001-02-19T14:53:19.153, 18733
340.92496, 24.92490,   -2981.50, 407396.63,  3389294.52,1,0,  35866464.93828,2001-02-19T14:53:20.753, 18733
340.92426, 24.92990,   -2988.70, 407407.38,  3389286.12,2,0,  35866465.03829,2001-02-19T14:53:20.853, 18733
340.92356, 24.93500,   -2984.42, 407406.69,  3389289.19,1,0,  35866465.13829,2001-02-19T14:53:20.953, 18733
340.91251, 25.01580,   -2924.86, 407404.36,  3389329.43,1,0,  35866466.73835,2001-02-19T14:53:22.553, 18733
340.91182, 25.02090,   -2930.81, 407413.89,  3389322.27,1,0,  35866466.83835,2001-02-19T14:53:22.653, 18733
341.57824, 23.84040,   -3361.14, 407777.55,  3389176.95,1,0,  37908155.69039,2001-03-15T06:01:31.505, 19022
341.57768, 23.84550,   -3357.96, 407777.79,  3389178.92,1,0,  37908155.79039,2001-03-15T06:01:31.605, 19022
341.56504, 23.92800,   -3347.68, 407822.26,  3389169.77,2,0,  37908157.39046,2001-03-15T06:01:33.205, 19022
341.56425, 23.93320,   -3337.79, 407815.81,  3389178.44,1,0,  37908157.49046,2001-03-15T06:01:33.305, 19022
341.55294, 24.00540,   -3334.59, 407860.53,  3389164.58,1,0,  37908158.89051,2001-03-15T06:01:34.705, 19022
341.55213, 24.01060,   -3333.23, 407862.60,  3389164.72,1,0,  37908158.99052,2001-03-15T06:01:34.805, 19022
341.53350, 24.12930,   -3220.15, 407828.30,  3389249.73,2,0,  37908161.29060,2001-03-15T06:01:37.105, 19022
341.53187, 24.13970,   -3191.07, 407806.08,  3389276.36,2,0,  37908161.49061,2001-03-15T06:01:37.305, 19022
341.51961, 24.21720,   -3113.69, 407780.17,  3389335.36,2,0,  37908162.99067,2001-03-15T06:01:38.805, 19022
341.51879, 24.22240,   -3110.58, 407780.49,  3389337.24,2,0,  37908163.09067,2001-03-15T06:01:38.905, 19022
341.51797, 24.22750,   -3112.88, 407786.21,  3389333.72,2,0,  37908163.19067,2001-03-15T06:01:39.005, 19022
341.50591, 24.30510,   -3233.45, 407958.32,  3389194.73,2,0,  37908164.69073,2001-03-15T06:01:40.505, 19022
341.50513, 24.31020,   -3235.63, 407963.90,  3389191.33,2,0,  37908164.79073,2001-03-15T06:01:40.605, 19022
341.50434, 24.31540,   -3249.31, 407981.04,  3389176.42,2,0,  37908164.89074,2001-03-15T06:01:40.705, 19022
